date,dc_power,air_temp,azimuth,cloud_opacity,dhi,dni,ghi,zenith
2023-07-06 04:00:00,0,14,-58,31.7,11,0,11,88
2023-07-06 05:00:00,0,15,-68,12.7,78,186,114,79
2023-07-06 06:00:00,0,16,-79,48.4,150,0,150,69
2023-07-06 07:00:00,0.4,17,-89,0,107,687,462,59
2023-07-06 08:00:00,1.5,19,-101,0,117,765,622,49
2023-07-06 09:00:00,1,20,-115,0,118,824,758,39
2023-07-06 10:00:00,4.2,21,-135,0,113,871,862,31
2023-07-06 11:00:00,8.4,22,-162,0,115,884,914,25
2023-07-06 12:00:00,10,23,165,13.5,310,529,789,25
2023-07-06 13:00:00,10,23,137,27.2,433,225,629,30
2023-07-06 14:00:00,3.3,24,117,1.8,140,787,759,38
2023-07-06 15:00:00,3.2,24,102,6.3,173,640,603,48
2023-07-06 16:00:00,4.3,24,90,0,98,730,486,58
2023-07-06 17:00:00,9.1,24,80,0,79,633,316,68
2023-07-06 18:00:00,7.6,23,69,0,55,457,151,78
2023-07-06 19:00:00,1.2,20,59,0,17,82,25,87
2023-07-06 20:00:00,1,19,48,0,0,0,0,95
2023-07-06 21:00:00,0.1,18,36,0,0,0,0,102
2023-07-06 22:00:00,0,17,22,0,0,0,0,107
2023-07-06 23:00:00,0,16,8,0,0,0,0,110
2023-07-07 00:00:00,0,16,-7,0,0,0,0,110
2023-07-07 01:00:00,0,16,-21,0,0,0,0,107
2023-07-07 02:00:00,0,15,-34,0,0,0,0,103
2023-07-07 03:00:00,0,14,-47,0,0,0,0,96
2023-07-07 04:00:00,0,14,-58,0,12,53,17,88
2023-07-07 05:00:00,0,15,-68,0,48,486,142,79
2023-07-07 06:00:00,0,17,-79,0,68,675,309,69
2023-07-07 07:00:00,0.3,19,-89,0,81,777,482,59
2023-07-07 08:00:00,0.6,22,-101,0,90,838,641,49
2023-07-07 09:00:00,0.9,24,-115,0,96,875,775,39
2023-07-07 10:00:00,4,25,-135,0,101,899,873,31
2023-07-07 11:00:00,7.8,27,-162,0,105,907,924,25
2023-07-07 12:00:00,9.4,28,165,0,105,905,924,25
2023-07-07 13:00:00,10,29,137,0,103,892,875,30
2023-07-07 14:00:00,10,30,117,0,102,865,781,38
2023-07-07 15:00:00,10,30,102,0,97,821,648,48
2023-07-07 16:00:00,10,30,90,0,91,752,490,58
2023-07-07 17:00:00,8.4,29,80,20.4,164,238,253,68
2023-07-07 18:00:00,6.6,27,70,16.6,87,181,126,78
2023-07-07 19:00:00,1.9,24,59,0,18,69,24,87
2023-07-07 20:00:00,1.6,23,48,48.1,0,0,0,95
2023-07-07 21:00:00,0.3,22,36,68.7,0,0,0,102
2023-07-07 22:00:00,0,20,22,45.4,0,0,0,107
2023-07-07 23:00:00,0,20,8,83.8,0,0,0,110
2023-07-08 00:00:00,0,19,-7,85.5,0,0,0,110
2023-07-08 01:00:00,0,19,-21,85.6,0,0,0,107
2023-07-08 02:00:00,0,19,-34,84.7,0,0,0,103
2023-07-08 03:00:00,0,18,-47,83,0,0,0,96
2023-07-08 04:00:00,0,18,-58,43.7,7,0,7,88
2023-07-08 05:00:00,0,18,-69,65.7,37,0,37,79
2023-07-08 06:00:00,0,19,-79,72.7,70,0,70,69
2023-07-08 07:00:00,0.1,19,-89,61.4,164,0,164,59
2023-07-08 08:00:00,0.9,21,-101,58.3,245,0,245,49
2023-07-08 09:00:00,2.2,22,-115,42.9,415,0,415,39
2023-07-08 10:00:00,2.6,23,-135,73.1,225,0,225,31
2023-07-08 11:00:00,3.9,24,-162,63.1,328,0,328,26
2023-07-08 12:00:00,3.6,25,165,0,118,861,898,25
2023-07-08 13:00:00,4.4,26,137,0,105,868,856,30
2023-07-08 14:00:00,10,27,117,0,103,842,764,38
2023-07-08 15:00:00,10,28,102,0,97,804,637,48
2023-07-08 16:00:00,10,29,90,0,88,742,481,58
2023-07-08 17:00:00,8.7,28,80,0,74,640,312,68
2023-07-08 18:00:00,7.9,27,70,0,52,464,149,78
2023-07-08 19:00:00,3.2,25,59,0,17,80,24,87
2023-07-08 20:00:00,0.9,23,48,16.4,0,0,0,95
2023-07-08 21:00:00,0.1,21,36,12.8,0,0,0,102
2023-07-08 22:00:00,0,20,22,0,0,0,0,107
2023-07-08 23:00:00,0,19,8,0,0,0,0,110
2023-07-09 00:00:00,0,19,-7,31.9,0,0,0,110
2023-07-09 01:00:00,0,19,-21,26.6,0,0,0,107
2023-07-09 02:00:00,0,18,-34,0,0,0,0,103
2023-07-09 03:00:00,0,18,-47,0,0,0,0,96
2023-07-09 04:00:00,0,18,-58,0,11,36,14,88
2023-07-09 05:00:00,0,18,-69,0,49,452,135,79
2023-07-09 06:00:00,0,20,-79,0,70,646,299,69
2023-07-09 07:00:00,0.3,22,-89,0,83,755,470,59
2023-07-09 08:00:00,0.5,25,-101,0,90,823,630,49
2023-07-09 09:00:00,0.8,27,-115,0,95,866,764,39
2023-07-09 10:00:00,3.9,29,-135,0,96,892,860,31
2023-07-09 11:00:00,7.7,30,-162,0,98,903,912,26
2023-07-09 12:00:00,9.2,32,166,0,102,899,915,25
2023-07-09 13:00:00,10,33,137,0,108,878,867,30
2023-07-09 14:00:00,10,33,117,0,111,843,773,38
2023-07-09 15:00:00,10,33,103,17.9,276,371,525,48
2023-07-09 16:00:00,9.7,32,91,50.6,236,0,236,58
2023-07-09 17:00:00,6.6,31,80,75.2,76,0,76,68
2023-07-09 18:00:00,3,30,70,15.5,87,165,122,78
2023-07-09 19:00:00,1.6,29,59,10.9,19,4,20,87
2023-07-09 20:00:00,1.3,24,48,46.6,0,0,0,95
2023-07-09 21:00:00,0.1,23,36,72.5,0,0,0,102
2023-07-09 22:00:00,0,21,23,43,0,0,0,107
2023-07-09 23:00:00,0,20,8,19.2,0,0,0,110
2023-07-10 00:00:00,0,20,-7,14.6,0,0,0,110
2023-07-10 01:00:00,0,19,-21,27.6,0,0,0,108
2023-07-10 02:00:00,0,19,-34,77.9,0,0,0,103
2023-07-10 03:00:00,0,19,-47,30.4,0,0,0,96
2023-07-10 04:00:00,0,19,-58,43.1,7,0,7,88
2023-07-10 05:00:00,0,20,-69,33.8,78,0,78,79
2023-07-10 06:00:00,0,21,-79,78,60,0,60,69
2023-07-10 07:00:00,0.1,22,-89,90.2,43,0,43,59
2023-07-10 08:00:00,0.1,23,-101,14.9,256,383,507,49
2023-07-10 09:00:00,0.4,25,-115,40.4,431,0,431,39
2023-07-10 10:00:00,4.4,26,-135,43.7,459,0,459,31
2023-07-10 11:00:00,5.1,28,-162,0,179,757,861,26
2023-07-10 12:00:00,4.3,29,166,0,194,736,858,25
2023-07-10 13:00:00,9.9,29,138,0,200,705,808,30
2023-07-10 14:00:00,10,30,117,0,197,662,715,38
2023-07-10 15:00:00,7.2,30,103,0,183,601,586,48
2023-07-10 16:00:00,9,30,91,0,156,520,431,58
2023-07-10 17:00:00,7.3,29,80,0,118,404,268,68
2023-07-10 18:00:00,4.9,28,70,0,70,240,119,78
2023-07-10 19:00:00,2.6,26,59,10.9,16,0,16,87
2023-07-10 20:00:00,0.9,25,48,13.7,0,0,0,95
2023-07-10 21:00:00,0.1,23,36,11.9,0,0,0,102
2023-07-10 22:00:00,0,23,23,10.9,0,0,0,107
2023-07-10 23:00:00,0,22,8,0,0,0,0,110
2023-07-11 00:00:00,0,21,-7,0,0,0,0,110
2023-07-11 01:00:00,0,20,-21,0,0,0,0,108
2023-07-11 02:00:00,0,20,-34,0,0,0,0,103
2023-07-11 03:00:00,0,19,-47,0,0,0,0,96
2023-07-11 04:00:00,0,19,-58,0,10,17,11,88
2023-07-11 05:00:00,0,20,-69,0,54,368,123,79
2023-07-11 06:00:00,0,22,-79,0,84,567,283,69
2023-07-11 07:00:00,0.3,25,-89,0,101,689,452,59
2023-07-11 08:00:00,0.6,27,-101,0,111,766,611,49
2023-07-11 09:00:00,0.8,29,-116,0,110,827,747,40
2023-07-11 10:00:00,4.6,30,-135,0,103,879,854,31
2023-07-11 11:00:00,6.9,32,-162,0,102,894,907,26
2023-07-11 12:00:00,9,33,166,0,106,884,904,26
2023-07-11 13:00:00,10,34,138,0,110,862,853,30
2023-07-11 14:00:00,10,34,118,0,110,842,769,38
2023-07-11 15:00:00,10,35,103,0,106,802,643,48
2023-07-11 16:00:00,9.6,34,91,0,99,721,480,58
2023-07-11 17:00:00,7.9,34,80,0,87,583,303,68
2023-07-11 18:00:00,1.1,30,70,52.4,65,0,65,78
2023-07-11 19:00:00,3.1,30,60,30.5,13,0,13,87
2023-07-11 20:00:00,0.5,24,48,91.9,0,0,0,96
2023-07-11 21:00:00,0,21,36,91.9,0,0,0,102
2023-07-11 22:00:00,0,20,23,88.4,0,0,0,107
2023-07-11 23:00:00,0,20,8,90.1,0,0,0,110
2023-07-12 00:00:00,0,20,-6,88.4,0,0,0,110
2023-07-12 01:00:00,0,19,-21,85.9,0,0,0,108
2023-07-12 02:00:00,0,20,-34,62.3,0,0,0,103
2023-07-12 03:00:00,0,20,-47,72,0,0,0,96
2023-07-12 04:00:00,0,20,-58,51.6,4,0,4,88
2023-07-12 05:00:00,0,20,-69,65.1,32,0,32,79
2023-07-12 06:00:00,0,20,-79,63.4,85,0,85,70
2023-07-12 07:00:00,0,20,-90,0,154,503,409,59
2023-07-12 08:00:00,1.2,21,-101,40.7,345,0,345,49
2023-07-12 09:00:00,1.1,22,-116,65,251,0,251,40
2023-07-12 10:00:00,4.4,23,-135,81.1,153,0,153,31
2023-07-12 11:00:00,4.5,23,-162,72,241,0,241,26
2023-07-12 12:00:00,2.7,23,166,78.1,187,0,187,26
2023-07-12 13:00:00,0.8,23,138,0,208,688,801,30
2023-07-12 14:00:00,1.4,23,118,87.8,86,0,86,39
2023-07-12 15:00:00,10,22,103,73.6,151,0,151,48
2023-07-12 16:00:00,1,22,91,90.9,38,0,38,58
2023-07-12 17:00:00,0.2,21,80,89.4,27,0,27,68
2023-07-12 18:00:00,0.6,20,70,65.8,39,0,39,78
2023-07-12 19:00:00,0,19,60,23.2,12,0,12,87
2023-07-12 20:00:00,0,19,48,78.1,0,0,0,96
2023-07-12 21:00:00,0,18,36,69.4,0,0,0,102
2023-07-12 22:00:00,0,18,23,65,0,0,0,107
2023-07-12 23:00:00,0,18,8,61.4,0,0,0,110
2023-07-13 00:00:00,0,17,-6,63.2,0,0,0,110
2023-07-13 01:00:00,0,17,-21,75.6,0,0,0,108
2023-07-13 02:00:00,0,17,-34,56.2,0,0,0,103
2023-07-13 03:00:00,0,17,-47,66,0,0,0,97
2023-07-13 04:00:00,0,17,-58,58.9,4,0,4,89
2023-07-13 05:00:00,0,17,-69,78.2,25,0,25,79
2023-07-13 06:00:00,0,17,-79,87,35,0,35,70
2023-07-13 07:00:00,0.4,17,-90,44.2,245,0,245,60
2023-07-13 08:00:00,0,18,-101,67.3,196,0,196,49
2023-07-13 09:00:00,0.9,18,-116,48.1,379,0,379,40
2023-07-13 10:00:00,3,19,-135,59.6,334,0,334,32
2023-07-13 11:00:00,1.9,20,-162,18.5,383,375,719,26
2023-07-13 12:00:00,2.7,21,166,23.7,427,281,680,26
2023-07-13 13:00:00,9.9,22,138,0,130,835,849,31
2023-07-13 14:00:00,5,22,118,58.3,316,0,316,39
2023-07-13 15:00:00,10,23,103,22.7,309,267,487,48
2023-07-13 16:00:00,1.9,23,91,21.4,238,256,373,58
2023-07-13 17:00:00,2.1,23,80,28,184,95,219,68
2023-07-13 18:00:00,2.2,21,70,0,56,421,142,78
2023-07-13 19:00:00,1.4,20,60,0,15,47,19,87
2023-07-13 20:00:00,1.5,18,49,17.6,0,0,0,96
2023-07-13 21:00:00,0.2,16,36,0,0,0,0,103
2023-07-13 22:00:00,0,15,23,0,0,0,0,108
