date,dc_power,CloudOpacity,Ghi,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,WindSpeed,WindDirection
2021-04-17 00:00:00,0.00,39.7,359,9.85,12.04,5.39,63.73,6.01,144.67
2021-04-17 01:00:00,0.00,28.0,484,9.97,11.92,5.76,65.80,4.76,216.27
2021-04-17 02:00:00,0.00,36.8,438,10.18,11.70,5.07,63.87,2.04,216.00
2021-04-17 03:00:00,0.00,49.7,325,9.07,11.76,4.84,62.40,7.84,238.67
2021-04-17 04:00:00,0.00,45.6,301,8.73,11.94,4.41,59.93,10.12,231.20
2021-04-17 05:00:00,0.00,13.0,349,9.06,11.77,4.52,61.13,7.91,232.07
2021-04-17 06:00:00,0.00,3.8,207,9.53,11.51,4.71,63.00,4.19,245.13
2021-04-17 07:00:00,0.25,13.7,42,9.03,11.50,4.69,62.93,6.55,231.67
2021-04-17 08:00:00,4.06,26.9,0,9.82,12.23,5.01,61.40,6.49,242.67
2021-04-17 09:00:00,11.47,22.5,0,11.17,13.56,5.24,57.13,6.81,241.07
2021-04-17 10:00:00,13.28,30.7,0,11.32,14.60,4.76,51.60,10.96,222.53
2021-04-17 11:00:00,15.69,24.4,0,11.91,15.05,4.47,49.13,10.39,190.80
2021-04-17 12:00:00,16.66,29.1,0,12.55,16.20,5.00,47.33,13.12,223.13
2021-04-17 13:00:00,0.00,15.6,0,12.14,15.78,5.26,49.60,13.12,218.47
2021-04-17 14:00:00,14.41,23.0,0,12.38,16.27,4.97,47.00,14.32,204.53
2021-04-17 15:00:00,10.97,15.4,0,12.64,16.27,5.81,49.87,13.72,214.27
2021-04-17 16:00:00,5.91,24.1,0,13.34,16.89,5.37,46.53,12.88,221.93
2021-04-17 17:00:00,1.97,22.3,0,13.53,16.23,5.27,48.13,8.27,194.67
2021-04-17 18:00:00,0.00,15.5,0,13.59,14.65,5.51,54.20,0.00,176.80
2021-04-17 19:00:00,0.00,9.3,0,12.45,13.41,5.81,60.00,0.00,159.60
2021-04-17 20:00:00,0.00,33.8,1,11.43,12.21,6.73,69.13,0.00,159.00
2021-04-17 21:00:00,0.00,34.0,55,11.61,12.18,7.53,73.27,0.00,159.00
2021-04-17 22:00:00,0.00,40.2,167,11.57,12.23,7.99,75.27,0.84,283.00
2021-04-17 23:00:00,0.00,44.7,248,11.59,12.08,7.91,75.67,0.00,283.00
2021-04-18 00:00:00,0.00,43.7,325,10.63,11.55,7.87,78.13,2.28,270.13
2021-04-18 01:00:00,0.00,53.3,309,11.21,11.45,8.89,84.20,0.00,269.00
2021-04-18 02:00:00,0.00,69.5,207,11.16,11.77,9.51,86.20,2.64,269.00
2021-04-18 03:00:00,0.00,76.4,152,12.10,12.00,10.15,88.53,0.00,269.00
2021-04-18 04:00:00,0.00,85.4,78,11.83,11.60,10.67,93.87,0.00,269.00
2021-04-18 05:00:00,0.00,60.1,150,11.99,11.73,11.17,96.40,0.36,269.00
2021-04-18 06:00:00,0.00,53.3,99,12.40,12.10,11.00,93.00,0.00,269.00
2021-04-18 07:00:00,0.25,53.9,22,12.06,12.32,11.70,95.93,4.08,269.00
2021-04-18 08:00:00,3.63,73.1,0,13.27,12.55,12.28,98.47,0.00,201.00
2021-04-18 09:00:00,8.63,57.9,0,14.34,14.41,12.13,86.20,3.85,228.00
2021-04-18 10:00:00,12.63,34.9,0,14.88,15.37,11.94,79.87,5.63,214.13
2021-04-18 11:00:00,15.13,75.0,0,14.96,15.97,11.19,73.13,7.17,233.33
2021-04-18 12:00:00,16.19,51.7,0,16.15,17.70,10.14,61.20,8.65,285.00
2021-04-18 13:00:00,15.75,48.0,0,16.87,17.76,9.64,59.00,3.99,245.87
2021-04-18 14:00:00,14.16,32.0,0,17.25,17.62,9.69,59.67,1.68,180.00
2021-04-18 15:00:00,10.53,79.0,0,16.03,17.43,10.97,65.67,8.80,189.40
2021-04-18 16:00:00,5.00,26.1,0,17.77,17.41,11.13,66.60,0.00,172.00
2021-04-18 17:00:00,1.91,24.8,0,17.38,16.99,11.33,69.20,0.00,166.00
2021-04-18 18:00:00,0.00,57.4,0,16.20,16.75,10.36,66.07,3.27,252.00
2021-04-18 19:00:00,0.00,81.4,0,16.49,16.33,10.62,68.93,0.24,252.00
2021-04-18 20:00:00,0.00,61.7,0,15.87,15.85,11.08,73.13,1.73,234.07
2021-04-18 21:00:00,0.00,45.7,50,16.36,15.37,13.10,86.33,0.00,192.47
2021-04-18 22:00:00,0.00,48.0,141,16.20,15.30,12.93,85.67,0.00,193.13
2021-04-18 23:00:00,0.00,51.6,216,15.62,14.74,12.86,88.60,0.00,195.20
2021-04-19 00:00:00,0.00,58.3,238,15.02,14.12,12.89,92.33,0.00,197.80
2021-04-19 01:00:00,0.00,64.5,231,14.61,14.00,13.11,94.07,1.44,220.00
2021-04-19 02:00:00,0.00,57.0,289,14.57,13.57,13.31,98.60,0.00,220.00
2021-04-19 03:00:00,0.00,50.5,308,13.04,12.63,12.43,99.00,1.92,220.00
2021-04-19 04:00:00,0.00,45.2,287,12.45,12.23,12.19,99.80,2.40,228.20
2021-04-19 05:00:00,0.00,36.3,247,12.74,12.14,11.94,99.00,0.00,350.00
2021-04-19 06:00:00,0.00,46.1,106,11.47,11.72,11.52,99.00,3.83,342.87
2021-04-19 07:00:00,0.19,45.8,19,12.28,11.93,11.73,99.00,0.96,321.00
2021-04-19 08:00:00,3.66,43.1,0,13.59,13.05,11.80,92.07,0.00,321.20
2021-04-19 09:00:00,8.84,86.7,0,14.61,14.04,11.81,86.47,0.00,321.53
2021-04-19 10:00:00,10.81,84.2,0,15.77,15.97,10.57,70.33,1.95,334.47
2021-04-19 11:00:00,11.91,69.6,0,15.77,17.41,9.17,58.40,7.64,318.87
2021-04-19 12:00:00,17.56,82.2,0,14.88,18.08,8.50,53.47,14.72,340.53
2021-04-19 13:00:00,6.78,83.6,0,14.35,18.42,6.23,44.80,16.50,324.40
2021-04-19 14:00:00,9.28,76.9,0,15.66,19.23,6.47,43.40,14.10,324.40
2021-04-19 15:00:00,0.00,41.3,0,16.24,19.71,8.23,47.47,15.34,341.20
2021-04-19 16:00:00,5.22,29.8,0,15.27,18.35,7.51,49.20,12.88,334.13
2021-04-19 17:00:00,0.81,65.9,0,14.95,18.17,7.55,49.93,13.48,327.60
2021-04-19 18:00:00,0.00,54.2,0,14.30,17.18,8.14,55.20,12.40,284.27
2021-04-19 19:00:00,0.00,43.2,0,14.14,16.59,7.89,56.33,10.00,337.73
2021-04-19 20:00:00,0.00,8.7,0,14.41,16.67,8.03,56.60,9.23,316.87
2021-04-19 21:00:00,0.00,29.2,61,14.15,16.96,7.88,55.07,11.92,321.87
2021-04-19 22:00:00,0.00,10.2,243,13.79,17.15,7.48,52.93,14.32,340.40
2021-04-19 23:00:00,0.00,26.9,316,12.94,16.97,7.13,52.20,17.04,343.53
2021-04-20 00:00:00,0.00,66.1,189,12.75,16.63,6.75,52.07,16.04,322.13
2021-04-20 01:00:00,0.00,91.0,58,13.05,16.63,6.29,50.53,13.84,335.93
2021-04-20 02:00:00,0.00,92.6,49,12.03,16.14,6.02,50.93,16.40,341.87
2021-04-20 03:00:00,0.00,87.8,74,12.04,15.30,5.82,53.07,11.80,284.07
2021-04-20 04:00:00,0.00,90.2,50,11.95,15.89,5.51,50.07,14.56,338.00
2021-04-20 05:00:00,0.00,67.3,116,12.21,15.29,5.59,52.33,10.72,281.40
2021-04-20 06:00:00,0.00,42.7,110,11.66,14.43,5.25,54.07,8.68,170.53
2021-04-20 07:00:00,0.00,39.0,17,11.26,13.67,5.57,58.00,7.32,218.47
2021-04-20 08:00:00,1.44,47.3,0,12.34,15.04,6.70,57.33,10.00,277.47
2021-04-20 09:00:00,5.19,43.6,0,12.38,16.69,7.27,53.67,19.02,336.87
2021-04-20 10:00:00,10.25,38.9,0,13.91,18.01,6.73,47.73,17.42,313.13
2021-04-20 11:00:00,11.72,38.0,0,11.77,16.66,6.87,52.73,21.60,255.20
2021-04-20 12:00:00,16.84,45.0,0,9.48,12.55,10.18,85.60,16.32,218.47
2021-04-20 13:00:00,12.13,10.2,0,7.67,11.31,9.94,91.27,18.56,247.93
2021-04-20 14:00:00,6.03,42.6,0,10.51,10.67,10.59,99.60,1.47,287.60
2021-04-20 15:00:00,3.13,1.8,0,11.00,10.79,10.79,100.00,0.36,307.00
2021-04-20 16:00:00,2.25,19.4,0,8.51,10.82,10.82,100.00,13.30,207.53
2021-04-20 17:00:00,0.69,27.8,0,7.92,10.23,10.23,100.00,12.28,195.47
2021-04-20 18:00:00,0.00,15.8,0,6.50,9.57,9.57,100.00,15.60,186.80
2021-04-20 19:00:00,0.00,16.4,0,6.63,9.27,9.21,99.40,12.92,193.13
2021-04-20 20:00:00,0.00,12.5,0,6.53,8.96,8.96,100.00,11.80,222.33
2021-04-20 21:00:00,0.00,34.1,47,6.23,8.13,8.13,100.00,7.64,239.27
2021-04-20 22:00:00,0.00,11.7,243,7.09,7.95,7.94,99.93,1.85,163.33
2021-04-20 23:00:00,0.00,0.0,441,6.12,7.89,7.86,99.67,6.55,245.60
2021-04-21 00:00:00,0.00,0.0,575,4.55,6.93,6.83,99.00,8.56,262.07
2021-04-21 01:00:00,0.00,9.3,594,5.72,7.12,7.12,100.00,3.63,236.07
2021-04-21 02:00:00,0.00,18.7,550,4.21,6.32,6.32,100.00,6.65,257.07
2021-04-21 03:00:00,0.00,62.4,240,4.98,7.00,7.00,100.00,6.99,253.07
2021-04-21 04:00:00,0.00,23.4,400,4.21,6.65,6.55,99.00,8.51,260.40
2021-04-21 05:00:00,0.00,12.8,333,4.53,6.67,6.57,99.00,6.76,276.87
2021-04-21 06:00:00,0.00,34.7,129,5.22,6.42,6.42,100.00,1.97,239.13
2021-04-21 07:00:00,0.19,42.3,23,5.72,6.52,6.52,100.00,0.00,294.07
2021-04-21 08:00:00,3.69,30.9,0,6.77,7.37,7.37,100.00,0.00,295.00
2021-04-21 09:00:00,9.16,8.0,0,6.16,8.26,5.82,84.60,5.95,307.27
2021-04-21 10:00:00,13.28,6.0,0,7.86,9.88,6.51,79.60,6.43,145.47
2021-04-21 11:00:00,15.69,23.3,0,10.62,11.96,6.49,69.20,2.31,163.00
2021-04-21 12:00:00,16.63,54.7,0,11.05,13.05,6.31,63.67,6.43,102.87
2021-04-21 13:00:00,16.41,57.2,0,12.34,14.31,4.19,50.53,3.51,330.93
2021-04-21 14:00:00,14.44,10.2,0,10.90,13.81,3.63,50.13,7.91,295.80
2021-04-21 15:00:00,10.75,51.2,0,11.33,14.61,3.87,48.53,10.00,223.80
2021-04-21 16:00:00,5.56,29.7,0,10.93,14.09,3.69,49.47,9.25,230.00
2021-04-21 17:00:00,1.78,57.7,0,10.45,13.10,4.29,55.07,7.01,218.00
2021-04-21 18:00:00,0.00,43.0,0,10.98,12.43,4.59,58.80,1.20,200.00
2021-04-21 19:00:00,0.00,14.4,0,9.92,12.13,3.69,56.20,4.16,260.53
2021-04-21 20:00:00,0.00,13.8,0,8.53,11.61,3.51,57.47,8.80,335.00
2021-04-21 21:00:00,0.00,13.4,70,8.06,10.85,3.58,60.80,7.23,340.00
2021-04-21 22:00:00,0.00,32.6,173,8.31,9.81,5.04,72.13,1.92,343.00
2021-04-21 23:00:00,0.00,39.6,250,8.63,9.90,5.14,72.20,0.96,343.67
2021-04-22 00:00:00,0.00,49.6,282,8.51,10.25,4.40,66.93,2.64,349.53
2021-04-22 01:00:00,0.00,42.0,367,7.97,9.87,3.75,65.60,2.55,350.00
2021-04-22 02:00:00,0.00,81.1,124,8.15,11.05,3.30,58.73,7.49,294.20
2021-04-22 03:00:00,0.00,79.1,128,7.64,11.39,3.51,58.40,12.16,340.93
2021-04-22 04:00:00,0.00,54.9,233,7.91,11.71,3.83,58.40,12.88,335.20
2021-04-22 05:00:00,0.00,65.4,123,8.01,11.71,4.41,60.93,12.64,331.07
2021-04-22 06:00:00,0.00,63.0,68,8.41,11.17,4.88,65.20,8.21,309.67
2021-04-22 07:00:00,0.00,49.8,15,7.62,10.74,5.41,69.60,10.55,300.53
2021-04-22 08:00:00,1.50,43.3,0,7.49,11.15,5.81,69.80,13.96,341.53
2021-04-22 09:00:00,3.38,33.0,0,8.89,12.17,6.77,69.53,12.88,340.80
2021-04-22 10:00:00,5.59,39.1,0,11.11,13.95,8.37,69.07,12.52,318.73
2021-04-22 11:00:00,11.50,38.2,0,12.17,15.23,8.72,65.07,14.20,300.87
2021-04-22 12:00:00,8.69,20.9,0,12.51,15.69,7.45,57.93,13.36,275.80
2021-04-22 13:00:00,9.69,29.3,0,11.35,15.42,6.89,56.80,17.08,260.87
2021-04-22 14:00:00,9.34,35.3,0,12.81,16.04,6.75,54.07,12.64,269.13
2021-04-22 15:00:00,1.16,34.7,0,12.79,16.34,5.47,48.47,13.12,282.73
2021-04-22 16:00:00,1.34,34.2,0,12.43,16.02,5.91,51.00,13.72,267.13
2021-04-22 17:00:00,0.78,34.3,0,12.09,13.65,10.34,80.47,8.48,263.53
2021-04-22 18:00:00,0.00,29.3,0,13.14,13.70,10.19,79.47,3.48,250.67
2021-04-22 19:00:00,0.00,26.6,0,12.17,13.57,9.76,77.87,7.15,324.13
2021-04-22 20:00:00,0.00,6.4,0,12.05,13.97,8.02,67.27,7.32,291.87
2021-04-22 21:00:00,0.00,3.1,74,11.78,14.21,7.37,63.27,9.52,304.93
2021-04-22 22:00:00,0.00,8.6,228,11.89,14.05,7.44,64.47,8.05,279.20
2021-04-22 23:00:00,0.00,28.0,300,11.84,13.91,7.71,66.07,7.76,255.07
2021-04-23 00:00:00,0.00,23.9,424,11.03,13.13,10.38,83.27,11.44,265.60
2021-04-23 01:00:00,0.00,48.6,318,10.01,12.97,10.54,85.13,16.58,265.67
2021-04-23 02:00:00,0.00,81.1,122,10.35,11.61,11.61,100.00,9.28,242.93
2021-04-23 03:00:00,0.00,63.0,223,10.41,11.55,11.55,100.00,8.27,295.73
2021-04-23 04:00:00,0.00,51.4,250,10.35,11.60,11.40,99.00,8.87,278.93
2021-04-23 05:00:00,0.00,66.6,114,10.62,11.92,11.01,94.00,8.53,292.53
2021-04-23 06:00:00,0.00,42.4,101,10.69,12.02,9.77,86.07,6.81,294.80
2021-04-23 07:00:00,0.00,31.1,18,9.29,11.07,7.68,79.53,6.55,293.60
2021-04-23 08:00:00,2.22,45.4,0,10.29,12.42,8.87,78.73,9.49,286.47
2021-04-23 09:00:00,9.19,38.1,0,10.55,13.73,8.59,71.33,15.04,265.93
2021-04-23 10:00:00,12.84,35.1,0,10.61,14.12,9.36,73.20,17.66,273.47
2021-04-23 11:00:00,9.28,34.4,0,13.41,16.01,9.01,63.13,12.28,276.53
2021-04-23 12:00:00,19.00,61.5,0,11.73,15.53,7.09,57.13,16.06,258.53
2021-04-23 13:00:00,13.91,86.9,0,11.86,15.12,8.00,62.47,14.56,248.60
2021-04-23 14:00:00,8.59,82.6,0,12.83,15.59,8.23,61.53,11.80,262.07
2021-04-23 15:00:00,3.09,62.0,0,13.71,15.60,8.28,61.67,7.73,276.13
2021-04-23 16:00:00,5.63,74.7,0,12.51,15.77,7.26,56.93,13.48,260.13
2021-04-23 17:00:00,1.81,85.9,0,12.30,15.16,7.50,60.27,11.92,263.33
2021-04-23 18:00:00,0.00,85.8,0,11.97,14.86,7.67,62.07,12.28,264.87
2021-04-23 19:00:00,0.00,31.4,0,11.93,14.19,7.83,65.53,9.04,275.53
2021-04-23 20:00:00,0.00,37.7,0,11.57,14.04,8.43,68.93,10.96,266.67
2021-04-23 21:00:00,0.00,29.8,50,11.44,13.77,8.47,70.47,10.24,267.67
2021-04-23 22:00:00,0.00,39.5,154,11.83,13.60,8.74,72.20,7.79,286.67
2021-04-23 23:00:00,0.00,30.9,289,11.75,13.50,8.84,73.20,7.52,287.40
2021-04-24 00:00:00,0.00,57.4,229,11.80,13.36,8.81,73.73,6.43,298.80
2021-04-24 01:00:00,0.00,49.7,316,11.27,13.52,8.18,70.20,9.40,314.13
2021-04-24 02:00:00,0.00,40.9,379,11.06,13.45,7.67,68.07,9.52,317.13
2021-04-24 03:00:00,0.00,75.4,149,12.01,13.07,7.10,67.13,2.04,290.00
2021-04-24 04:00:00,0.00,72.8,130,11.00,13.07,6.41,63.80,6.21,294.27
2021-04-24 05:00:00,0.00,63.9,129,10.51,13.13,5.67,60.47,8.41,278.73
2021-04-24 06:00:00,0.00,49.3,78,9.85,12.34,5.77,64.13,7.72,275.53
2021-04-24 07:00:00,0.16,18.3,19,9.43,12.23,6.45,67.60,10.24,315.60
2021-04-24 08:00:00,3.28,17.4,0,10.11,13.00,6.81,66.07,11.20,320.00
2021-04-24 09:00:00,5.44,7.0,0,11.20,13.99,6.75,61.73,10.60,314.33
2021-04-24 10:00:00,7.78,7.6,0,12.13,15.28,6.52,55.87,12.16,299.67
2021-04-24 11:00:00,15.78,8.9,0,13.16,15.38,6.72,56.27,7.56,327.40
2021-04-24 12:00:00,12.25,0.0,0,14.06,16.47,6.87,53.00,8.99,295.07
2021-04-24 13:00:00,10.47,14.3,0,14.87,16.93,6.87,51.47,6.76,268.53
2021-04-24 14:00:00,7.78,25.5,0,14.34,16.80,7.67,54.87,9.88,260.27
2021-04-24 15:00:00,6.09,0.0,0,15.03,16.37,8.58,59.93,4.79,216.53
2021-04-24 16:00:00,5.81,0.0,0,14.04,14.19,12.71,91.00,5.08,275.67
2021-04-24 17:00:00,1.72,0.0,0,14.48,13.41,13.41,100.00,0.00,238.00
2021-04-24 18:00:00,0.00,0.0,0,13.98,13.04,13.19,100.00,0.00,238.00
2021-04-24 19:00:00,0.00,0.0,0,13.61,12.90,13.09,100.00,0.84,271.53
2021-04-24 20:00:00,0.00,1.1,0,13.45,12.69,12.88,100.00,0.00,252.00
2021-04-24 21:00:00,0.00,7.4,70,12.14,12.48,12.67,100.00,5.65,251.93
2021-04-24 22:00:00,0.00,4.2,238,11.38,11.70,11.75,100.00,4.23,301.00
2021-04-24 23:00:00,0.00,2.7,408,11.17,11.19,11.29,100.00,2.16,301.00
2021-04-25 00:00:00,0.00,11.2,481,11.76,11.36,11.55,100.00,0.00,311.07
2021-04-25 01:00:00,0.00,38.5,384,11.79,11.39,11.57,100.00,0.00,312.00
2021-04-25 02:00:00,0.00,54.4,293,11.33,11.01,11.11,100.00,0.00,312.00
2021-04-25 03:00:00,0.00,50.9,294,10.89,10.73,10.83,100.00,0.36,312.00
2021-04-25 04:00:00,0.00,82.1,91,10.27,10.17,10.27,100.00,0.00,312.00
2021-04-25 05:00:00,0.00,73.8,90,8.65,9.41,9.51,100.00,3.36,312.00
2021-04-25 06:00:00,0.00,49.3,82,7.69,9.29,9.38,100.00,7.60,312.00
2021-04-25 07:00:00,0.13,36.1,18,7.88,8.59,8.69,100.00,1.92,312.00
2021-04-25 08:00:00,3.25,39.9,0,8.05,9.40,9.49,100.00,6.31,329.20
2021-04-25 09:00:00,8.41,37.6,0,11.57,11.34,11.34,100.00,0.96,337.00
2021-04-25 10:00:00,12.47,39.8,0,13.36,13.03,12.23,94.73,1.71,336.07
2021-04-25 11:00:00,14.84,2.0,0,13.81,14.83,10.73,76.53,6.63,262.93
2021-04-25 12:00:00,15.84,0.0,0,14.74,16.17,9.60,65.00,7.05,209.20
2021-04-25 13:00:00,15.53,0.0,0,14.91,16.29,9.09,62.40,6.11,221.27
2021-04-25 14:00:00,13.72,0.0,0,14.87,16.47,9.34,62.73,7.85,211.67
2021-04-25 15:00:00,9.69,0.9,0,13.79,15.68,9.96,68.80,9.88,213.53
2021-04-25 16:00:00,5.03,0.0,0,14.99,15.35,10.99,75.20,3.48,217.80
2021-04-25 17:00:00,1.44,0.0,0,15.40,15.22,11.59,78.87,1.35,218.60
2021-04-25 18:00:00,0.00,0.0,0,13.61,14.79,11.19,79.00,7.84,208.67
2021-04-25 19:00:00,0.00,0.0,0,13.86,14.35,12.39,88.07,6.45,211.20
2021-04-25 20:00:00,0.00,2.3,0,12.42,13.16,13.16,100.00,8.65,194.40
2021-04-25 21:00:00,0.00,26.1,45,13.46,12.79,12.79,100.00,1.32,210.00
2021-04-25 22:00:00,0.00,36.8,156,12.96,12.26,12.26,100.00,0.00,210.00
2021-04-25 23:00:00,0.00,22.3,320,11.57,11.93,12.11,100.00,4.85,210.00
2021-04-26 00:00:00,0.00,26.3,385,9.43,10.60,10.60,100.00,7.13,257.93
2021-04-26 01:00:00,0.00,70.3,182,10.15,10.50,10.50,100.00,2.28,259.00
2021-04-26 02:00:00,0.00,49.9,315,10.13,10.29,10.29,100.00,1.44,259.00
2021-04-26 03:00:00,0.00,20.8,463,9.91,9.95,9.95,100.00,0.24,259.00
2021-04-26 04:00:00,0.00,36.2,316,9.93,9.93,9.93,100.00,0.00,259.00
2021-04-26 05:00:00,0.00,54.8,157,10.14,10.07,10.07,100.00,0.00,259.00
2021-04-26 06:00:00,0.00,31.5,112,10.21,10.17,10.17,100.00,0.00,259.00
2021-04-26 07:00:00,0.00,66.8,12,10.61,10.41,10.43,100.00,0.00,259.00
2021-04-26 08:00:00,3.19,78.4,0,11.01,10.76,10.85,100.00,0.00,259.00
2021-04-26 09:00:00,8.31,60.6,0,12.73,12.07,12.23,100.00,0.00,259.00
2021-04-26 10:00:00,12.34,25.8,0,13.57,13.71,13.01,95.53,5.39,217.67
2021-04-26 11:00:00,14.69,21.7,0,14.14,14.97,11.39,79.07,6.45,202.40
2021-04-26 12:00:00,15.59,3.5,0,14.01,15.68,9.50,66.80,8.24,204.93
2021-04-26 13:00:00,15.13,1.1,0,14.03,16.25,9.54,64.40,11.32,180.00
2021-04-26 14:00:00,13.28,5.8,0,14.49,16.74,9.43,62.07,11.08,207.33
2021-04-26 15:00:00,9.25,35.5,0,13.90,16.14,9.49,64.73,11.08,212.27
2021-04-26 16:00:00,4.78,21.1,0,14.51,15.79,10.47,70.60,7.40,181.20
2021-04-26 17:00:00,1.38,29.5,0,15.76,15.54,10.77,73.13,0.00,176.73
2021-04-26 18:00:00,0.00,23.1,0,15.41,15.23,10.43,73.00,0.00,177.00
2021-04-26 19:00:00,0.00,14.8,0,14.89,14.69,10.53,76.20,0.00,177.00
2021-04-26 20:00:00,0.00,38.7,0,13.25,13.86,11.31,84.73,5.29,175.87
2021-04-26 21:00:00,0.00,37.7,40,14.22,13.37,13.17,99.00,0.72,170.00
2021-04-26 22:00:00,0.00,37.4,152,13.82,12.93,12.73,99.00,0.00,170.00
2021-04-26 23:00:00,0.00,38.7,247,12.65,12.85,12.97,100.00,5.73,181.07
2021-04-27 00:00:00,0.00,64.7,188,13.75,12.85,13.04,100.00,0.00,197.00
2021-04-27 01:00:00,0.00,64.3,218,12.90,12.79,12.98,100.00,3.71,190.00
2021-04-27 02:00:00,0.00,62.3,237,13.55,12.73,12.91,100.00,0.00,190.00
2021-04-27 03:00:00,0.00,52.7,277,12.48,12.74,12.93,100.00,5.63,231.87
2021-04-27 04:00:00,0.00,29.4,343,12.07,11.98,12.17,100.00,2.64,233.73
2021-04-27 05:00:00,0.00,11.1,303,12.57,11.97,12.16,100.00,0.00,234.00
2021-04-27 06:00:00,0.00,31.1,118,12.55,11.95,12.13,100.00,0.00,234.00
2021-04-27 07:00:00,0.00,8.2,18,12.10,11.60,11.79,100.00,0.00,234.00
2021-04-27 08:00:00,0.00,45.1,0,12.75,12.08,12.27,100.00,0.00,234.00
2021-04-27 09:00:00,8.09,18.0,0,12.64,12.58,12.62,100.00,3.84,232.40
2021-04-27 10:00:00,12.09,16.4,0,12.77,13.35,13.35,100.00,8.41,207.33
2021-04-27 11:00:00,14.47,60.2,0,13.81,14.11,13.93,99.13,7.88,209.73
2021-04-27 12:00:00,15.44,80.6,0,14.27,14.35,14.12,98.73,7.35,202.40
2021-04-27 13:00:00,14.97,66.3,0,14.25,14.71,14.11,96.27,9.25,193.07
2021-04-27 14:00:00,13.13,11.0,0,15.08,15.81,13.13,84.13,9.01,238.27
2021-04-27 15:00:00,9.00,4.2,0,14.93,16.38,12.53,77.93,11.68,188.40
2021-04-27 16:00:00,4.69,0.0,0,14.25,15.67,11.39,75.60,9.52,205.27
2021-04-27 17:00:00,1.19,0.0,0,12.76,14.30,11.06,80.80,9.52,217.53
2021-04-27 18:00:00,0.00,0.0,0,12.23,13.25,10.58,83.80,6.13,210.60
2021-04-27 19:00:00,0.00,0.0,0,11.61,12.28,11.11,92.53,5.28,203.53
2021-04-27 20:00:00,0.00,16.1,0,11.17,11.65,11.45,99.00,4.83,216.87
2021-04-27 21:00:00,0.00,8.4,65,10.71,11.29,11.09,99.00,4.76,200.60
2021-04-27 22:00:00,0.00,0.7,238,11.63,11.27,11.07,99.00,0.00,199.00
2021-04-27 23:00:00,0.00,0.0,404,11.77,11.37,11.17,99.00,0.00,199.00
2021-04-28 00:00:00,0.00,0.0,532,11.25,10.96,10.76,99.00,0.00,217.27
2021-04-28 01:00:00,0.00,0.0,607,10.09,10.18,10.18,100.00,1.20,218.67
2021-04-28 02:00:00,0.00,0.0,624,9.16,9.29,9.29,100.00,0.00,219.00
2021-04-28 03:00:00,0.00,0.0,580,8.01,8.38,8.38,100.00,0.00,219.00
2021-04-28 04:00:00,0.00,0.0,480,6.41,7.21,7.21,100.00,0.72,219.00
2021-04-28 05:00:00,0.00,5.0,319,5.89,6.73,6.73,100.00,0.12,218.87
2021-04-28 06:00:00,0.00,15.2,142,5.79,6.71,6.81,100.00,0.72,230.20
2021-04-28 07:00:00,0.00,35.4,12,5.42,6.45,6.55,100.00,0.96,207.73
2021-04-28 08:00:00,2.97,46.6,0,5.45,6.47,6.56,100.00,1.08,207.53
2021-04-28 09:00:00,7.69,40.9,0,6.96,7.99,8.08,100.00,2.81,207.27
2021-04-28 10:00:00,11.75,47.6,0,9.48,10.44,10.53,100.00,5.72,207.00
2021-04-28 11:00:00,13.97,49.7,0,13.17,13.89,11.61,86.20,6.63,119.40
2021-04-28 12:00:00,14.97,1.4,0,14.89,15.60,11.09,74.47,5.17,191.33
2021-04-28 13:00:00,14.69,0.0,0,15.93,16.91,10.61,66.33,5.92,171.27
2021-04-28 14:00:00,12.69,0.1,0,16.07,17.87,11.10,64.53,11.08,208.40
2021-04-28 15:00:00,8.44,0.0,0,13.81,16.64,10.35,66.40,15.52,210.87
2021-04-28 16:00:00,4.44,0.0,0,13.22,15.53,10.45,71.60,12.52,193.40
2021-04-28 17:00:00,1.13,0.0,0,13.09,14.67,10.65,76.87,9.40,209.60
2021-04-28 18:00:00,0.00,0.0,0,12.12,13.37,10.91,85.13,7.93,191.33
2021-04-28 19:00:00,0.00,0.0,0,12.33,13.53,11.40,86.87,8.51,192.93
2021-04-28 20:00:00,0.00,0.0,0,12.33,13.60,11.45,86.73,8.68,176.27
2021-04-28 21:00:00,0.00,1.1,63,13.81,13.37,11.35,87.40,0.00,200.00
2021-04-28 22:00:00,0.00,0.0,232,12.67,13.01,11.28,89.13,3.77,193.33
2021-04-28 23:00:00,0.00,0.0,395,11.66,11.65,11.29,97.73,1.97,193.00
2021-04-29 00:00:00,0.00,0.0,521,10.48,10.34,10.30,99.80,0.00,226.80
2021-04-29 01:00:00,0.00,0.0,597,9.95,9.93,9.93,100.00,0.00,230.00
2021-04-29 02:00:00,0.00,0.0,614,8.84,9.04,9.04,100.00,0.00,230.00
2021-04-29 03:00:00,0.00,0.0,571,7.48,8.10,8.10,100.00,0.96,230.00
2021-04-29 04:00:00,0.00,0.0,472,7.10,7.66,7.66,100.00,0.00,272.27
2021-04-29 05:00:00,0.00,0.3,327,5.69,6.60,6.60,100.00,0.60,272.87
2021-04-29 06:00:00,0.00,11.2,137,5.38,6.25,6.25,100.00,0.00,240.80
2021-04-29 07:00:00,0.00,17.8,17,4.92,5.87,5.87,100.00,0.00,245.00
